key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
372,"召喚出寵物「烹調猴面雀兒」。<hex:02100103>猴面雀兒的幼體，以成為烹調師為目標在努力修行。","雲頂營地的薔薇騎兵團送來的支援物資中，藏著一隻猴面雀的幼體。作為它吃光了物資中所有食物的懲罰，它需要擔任烹調師的助手。拿手絕活是焦糖奶茶。","想要讓猴面雀們拿出幹勁<hex:02100103>真是好難啊噗……<hex:02100103>　　　　　　　　——魚蝦","料理的宇宙","打消範圍內敵人的所有強化效果。",100,80,3,False,True,True,False,False,6
373,"召喚出寵物「衣匠猴面雀兒」。<hex:02100103>猴面雀兒的幼體，以成為裁衣匠為目標在努力修行。","曾經發生過一場神秘的連續搗亂事件，薔薇騎兵們的私服上，每晚都會多出精心縫紉的刺繡。前去監視的拉妮艾特閣下，抓到的則是這隻猴面雀的幼體。作為懲罰，它需要幫忙進行復興工作。","這的確像是猴面雀<hex:02100103>會感興趣的東西噗！<hex:02100103>　　　　　　——魚蝦","縫紉的宇宙","打消範圍內我方身上的弱化效果。",75,45,3,False,True,False,True,False,6
374,"召喚出寵物「小小古代人」。<hex:02100103>仿照古代人製作的魔法人偶，據說是古代人的玩具。","在阿尼德羅追憶館發現了內含理念的水晶，這個魔法人偶就是由水晶再現出來的。這應該是古代人的玩具，因為古代人長得很高，所以他們製作出來的魔法人偶有著拉拉菲爾族般的大小。","怎麼，你以為無影和古代人<hex:02100103>都是無血無淚的怪物嗎？<hex:02100103>　　　　　——愛梅特賽爾克","疑惑","無效化「動物」類型的寵物對範圍內我方寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",50,50,3,False,True,False,True,False,3
375,"召喚出寵物「鯊魚指揮官」。<hex:02100103>長有手腳的鯊魚，似人非人。","曾經有人說過，增加頭部的時代結束了，接下來要長的是腿。可是，這隻鯊魚不僅有腿，就連手都長齊了。它到底是古代的殺人兵器，還是突然變異而來……還是不要深究了。","誰在造殺人兵器了？<hex:02100103>別亂說啊，你這笨蛋！<hex:02100103>　——賽茲爾·托托羅克","地獄的殺人部隊","擊退範圍內的敵人，並造成90攻擊力的傷害。",40,45,3,False,False,True,False,False,1
376,"召喚出寵物「迷你杜麗雅」。<hex:02100103>別看個頭小，力量一樣大。","模仿杜麗雅製作的魔法人偶。這是采·努茲運用製造塔羅斯的技術製作的25週年結婚紀念禮物。為了讓返鄉的暗之戰士們記住二人，杜麗雅讓人偶抱著自己製作的最愛的老公，並一起送給了暗之戰士等人。","不，老公，<hex:02100103>我要和你一起去。<hex:02100103>　　　　——杜麗雅","愛的擁抱","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",40,70,2,False,False,False,True,False,1
377,"召喚出寵物「阿馬羅寶寶」。<hex:02100103>阿馬羅的幼體，想飛卻不會飛。","阿馬羅的幼體。阿馬羅在諾弗蘭特被人們廣泛用作騎行獸，而幼體的阿馬羅想飛卻不會飛，實屬令人著急。它們有著過人的智力，隨著歲月的積累，等成長為圖帕克·阿馬羅後沒準就能理解人類的語言了。","啊……阿馬羅這種生物真<hex:02100103>是神秘又富有浪漫色彩……<hex:02100103>你也這麼認為吧？<hex:02100103>　　　　　　　——貝斯里克","隆卡的魔法","將召喚寵物的複唱時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",50,35,3,False,True,False,False,False,9
378,"召喚出寵物「拉拉鱷」。<hex:02100103>性格溫厚的小型鱷魚，再怎麼長也長不大。","帝王鱷的近親，再怎麼長也長不大，而且性格溫厚。為此，曾經在伊修加德的貴族之間，將它比喻為「與傳說中的小矮人拉拉菲爾相媲美的鱷魚」，併當做寵物養了起來。實際上，它溫厚的性格甚至能與小鳥做朋友。","比我們個頭更小的……<hex:02100103>是拉拉菲爾族啊！<hex:02100103>　　　　　　　——陽山","溫柔的世界","無效化所有敵人對我方萌寵之門、防禦盾、探索眼的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",50,60,2,False,False,False,True,False,9
379,"召喚出寵物「不幸小兔」。<hex:02100103>深知世間酸甜苦辣的小兔魔法玩偶。","戈德伯特閣下設計的兔子外形的魔法人偶。雖然在烏爾達哈迅速獲得了大量人氣，但是由於複雜的所屬權問題，使得魔法人偶一時之間成為了白金幻象的吉祥物。最後，所屬權終於回到了金碟遊樂場。","不要欺負我這人畜無害<hex:02100103>人見人愛的小兔子啊。<hex:02100103>　　　　　　　——尼祿","怎麼了？","令使用特殊技點數的寵物的移動速度提高30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",70,55,3,False,True,False,False,False,3
380,"召喚出寵物「啦哩吼矮人」。<hex:02100103>以矮人族為原型製作的小型自走人偶，擅長用啦哩吼打招呼。","以矮人族為原型製作的小型自走人偶。不擅長打招呼的羅尼圖為了能有個陪著練習啦哩吼的對象，秘密地開發了這台自走人偶。因此這台自走人偶能很流利地做出啦哩吼的動作。此外還選用了矮人酒精作為燃料。","乾杯！啦哩吼！<hex:02100103>再來一杯！<hex:02100103>　 ——吉奧圖","啦哩吼","令範圍內的敵人止步。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",20,50,2,False,True,False,True,False,4
381,"召喚出寵物「貓秘玩偶」。<hex:02100103>以某人為原型製作的貓秘族魔法人偶，具體指的是誰呢？","究竟是以誰為原型製作的人偶，想必不用多說也會明白。不過大家都清楚那個人並不希望自己成為偶像。所以中庸工藝館的工匠們製作出了這個無名的貓秘族魔法人偶以便大家緬懷與那個人的回憶。","等時候到了，<hex:02100103>就要大膽地站出來……<hex:02100103>　　　　　 　——莫倫","亞拉戈秘術","令範圍內我方寵物的防禦力增加10。當該寵物為「玩偶」類型時，防禦力增加30。<hex:02100103> <hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",30,80,1,False,False,True,False,True,3
382,"召喚出寵物「迷你阿爾博特」。<hex:02100103>以阿爾博特為原型製作的魔法人偶，你必須明白！","以光之戰士同時也是暗之戰士的阿爾博特為原型製作出的魔法人偶。該人偶是為了永不忘記他想要拯救第一世界而堅持戰鬥的壯舉，特意製作而成。他的情感將由繼承了他靈魂的人一併傳承下去吧。","你應該會明白吧……<hex:02100103>不，你必須明白！<hex:02100103>　　 ——暗之戰士","與英雄的約定","無效化所有敵人對我方萌寵之門、防禦盾、探索眼的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",70,40,3,False,True,False,True,False,9
383,"召喚出寵物「魔導地獄潛者追蹤型」。<hex:02100103>以魔導地獄潛者為原型製作的模型。","以魔導地獄潛者為原型製作的模型。雖然同為飛行型魔導裝甲，但由於與浮空裝甲的操縱感覺差異較大，因此在機種轉換訓練中，受訓者有義務利用該模型學習操縱此類機體戰鬥的技巧。","竟然能在空中斬斷飛行型<hex:02100103>魔導裝甲，多瑪的武士……<hex:02100103>真是令人敬佩。<hex:02100103>　　　　　　　——艾默里克","氣槍","對距離最近的敵方奧秘核石造成10%的傷害。",45,70,4,False,False,True,True,False,8
384,"召喚出寵物「肥肥風箏貓」。<hex:02100103>長得肥肥的風箏貓，有著衣服晾曬後的清香。","長得肥肥的風箏貓。不知道是不是因為適應了寒冷地區的氣候，身上不僅儲蓄了許多的皮下脂肪，而且還穿著像是防寒服一樣的東西。可卻無法將這身衣服硬扒下來。如果還要一意孤行想要嘗試的話，很可能會遇到留下心理陰影的遭遇。","這也……太理想了吧！<hex:02100103>　　　 ——貓咪傳道士","毛茸茸蓬鬆松","對範圍內的敵人造成80攻擊力的傷害，並且令敵人的防禦力降低13%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",30,40,2,False,False,True,True,False,1
385,"召喚出寵物「幻影亡靈法師」。<hex:02100103>以幻光亡靈法師為原型編織的幻影，只不過無法操控屍體。","仙子族為了感謝與他們一同玩耍的你而參照幻光亡靈法師編織出的幻影。作為幻影原型的女性想必也是在某個世界與邪惡戰鬥的英雄吧。不過其姓名與來歷已無從得知了。","我也要戰鬥……<hex:02100103>為了世界……<hex:02100103>為了我最愛的……<hex:02100103>　——幻光亡靈法師","亡靈術","當防禦盾被破壞時，可令其復活。",30,45,3,False,False,False,True,False,9
386,"召喚出寵物「亞拉戈西瓜」。<hex:02100103>富含大量水分的西瓜，不知是何原理居然會動。","自古就有將西瓜供奉在墓前的習俗，以便逝者在死後上路時不至於口渴。從此事上不難看出古人將西瓜視作為水源的一種。可西瓜笨重不易搬運，所以亞拉戈帝國的農業學者為西瓜賦予了自動跟隨的功能。","太過於衝擊了，<hex:02100103>我完全不懂該怎麼辦！<hex:02100103>——肌肉發達的劇團成員","西瓜炸彈","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成270攻擊力的傷害。",40,40,2,True,False,False,False,False,2
387,"召喚出寵物「沙狐」。<hex:02100103>千年妖狐的子孫，最喜歡樺木糖漿。","壽命超過千年的妖狐的子孫。曾經試著拜傳說中的先祖宗旦為師，可卻被乾脆地拒絕了。於是它最近好像又決定要將冒險者作為自己新的師父。因為是雜食性，所以不論肉類還是果實都是來者不拒，特別是最近它迷上了樺木糖漿的味道。","那隻狐狸的臉真的<hex:02100103>跟「那位大人」<hex:02100103>長得一模一樣。<hex:02100103>——從伊修加德來的男性","挖洞","可以拆除敵人設定的陷阱。",30,45,3,False,False,False,True,False,6
388,"召喚出寵物「無齒翼龍幼崽」。<hex:02100103> 無齒翼龍的幼龍。雖然個頭小，但飛行技術超棒。","無齒翼龍的幼龍。在雲冠群島進行採集活動的伊修加德園藝工發現了這隻被父母捨棄的幼龍。在眾人熱心地餵養下，它變得非常親近人類。為了讓它在更廣闊的世界中成長，現正在募集領養者。","幼龍的幼崽狀態會<hex:02100103>持續幾十年庫啵。真是<hex:02100103>很讓人傷腦筋呢庫啵。<hex:02100103>　　　 ——莫古艾克","滑翔飛行","令使用特殊技點數的寵物的移動速度提高30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",50,55,3,False,False,True,True,False,3
389,"召喚出寵物「達因斯萊瓦追蹤型」。<hex:02100103>以達因斯萊瓦為原型製作的模型。再啟動！","以達因斯萊瓦為原型製作的模型。由於參照動物製作的魔導復仇者取得了一定的成果，於是設計者們圍繞著下期主力機體的要以何種動物為原型進行了熱烈討論。這個四足肉食動物型模型就是他們用來驗證討論成果的。","那是一種食肉的恐怖野獸，<hex:02100103>還會襲擊人類……<hex:02100103>　　　　——亞歷克松德爾","魔導機牙","對敵方探索眼造成90%的傷害。對已被破壞的探索眼無效。",40,50,3,True,False,False,False,False,8
390,"召喚出寵物「閻魔」。<hex:02100103>位於妖怪的頂點，引領妖魔界前行的大王。","位於妖怪的頂點，引領妖魔界前行的大王。他的體內寄宿著一個充滿勇氣的少年和強大的妖怪之魂。","久等了！","霸王閻魔玉","對範圍內的敵人造成230攻擊力的傷害。",70,35,2,True,True,True,True,False,1
391,"召喚出寵物「蛇王凱拉」。<hex:02100103>接手閻魔的大王之位，君臨妖魔界的妖怪。","接手閻魔的大王之位，君臨妖魔界的妖怪。過去曾與閻魔站在對立面，現在是交流頻繁的好夥伴。","諸位，戰鬥吧！","蛇王叛獄波","打消範圍內敵人的所有強化效果。",75,25,3,False,True,True,False,False,6
392,"召喚出寵物「滑頭鬼」。<hex:02100103>閻魔大王手下的參謀。","侍奉閻魔大王的參謀。和卸下大王身份的閻魔一起，調查潛伏在妖魔界裡的黑暗。妖魔評議會會長的職務則交予他的心腹代理。","閻魔大人！","超波動裁決","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",50,50,2,False,True,True,False,False,3
