key,0,1,2,3,4,5,6
2182,1,0,152353,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>·「玩偶」<hex:0249020103><hex:0248020103><hex:02100103>  對<hex:024804F201FA03><hex:024904F201FB03>「魔物」<hex:0249020103><hex:0248020103>造成更多傷害，<hex:02100103>  被<hex:024804F201FA03><hex:024904F201FB03>「動物」<hex:0249020103><hex:0248020103>攻擊時受到更多傷害。<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>·「機件」<hex:0249020103><hex:0248020103><hex:02100103>  <hex:024804F201FA03><hex:024904F201FB03>「機件」<hex:0249020103><hex:0248020103>不克制任何種類，<hex:02100103>  也不被任何種類克制。","",""
2183,1,0,152354,0,"<hex:02100103>除了<hex:024804F201FA03><hex:024904F201FB03>「種類」<hex:0249020103><hex:0248020103>外，部分寵物還有著能對特定設施造成更多傷害的<hex:024804F201FA03><hex:024904F201FB03>「設施特效」<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>寵物的<hex:024804F201FA03><hex:024904F201FB03>「種類」<hex:0249020103><hex:0248020103>和<hex:024804F201FA03><hex:024904F201FB03>「設施特效」<hex:0249020103><hex:0248020103>可以在<hex:024804F201FA03><hex:024904F201FB03>「編輯寵物熱鍵欄」<hex:0249020103><hex:0248020103>或戰鬥中開啟的<hex:024804F201FA03><hex:024904F201FB03>「萌寵之王列表」<hex:0249020103><hex:0248020103>上進行確認。","",""
2190,1,0,152361,0,"<hex:02100103>在對戰中，場上的一些設施會產生支援效果。<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>·「防禦盾」<hex:0249020103><hex:0248020103><hex:02100103>　它是保護奧秘核石的設施，<hex:02100103>　遭到<hex:024804F201FA03><hex:024904F201FB03>「破壞」<hex:0249020103><hex:0248020103>後奧秘核石受到的傷害會<hex:02100103>　增加。","",""
2191,1,0,152362,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>·「探索眼」<hex:0249020103><hex:0248020103><hex:02100103>　它用來在小地圖與場地上探索敵人的位<hex:02100103>　置，遭到<hex:024804F201FA03><hex:024904F201FB03>「破壞」<hex:0249020103><hex:0248020103>後小地圖上將失去敵方<hex:02100103>　寵物的蹤影，並且也將無法在場上看到<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>遠離我方的敵人<hex:0249020103><hex:0248020103>。","",""
2192,1,0,152363,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>·「萌寵之門」：介紹1<hex:0249020103><hex:0248020103><hex:02100103>　它是用來召喚寵物的設施，<hex:02100103>　我方寵物進入本方萌寵之門內可以恢復<hex:02100103>　體力。<hex:02100103><hex:02100103>　遭到<hex:024804F201FA03><hex:024904F201FB03>「破壞」<hex:0249020103><hex:0248020103>後雖然不影響寵物召喚，<hex:02100103>　但將會無法讓寵物在此門進出。","",""
2193,1,0,152364,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>·「萌寵之門」：介紹2<hex:0249020103><hex:0248020103><hex:02100103>  門內的寵物不會遭到敵方寵物的攻擊。<hex:02100103><hex:02100103>  選擇在門內退避的寵物，<hex:02100103>  再將移動地點定為另一座門時，<hex:02100103>  可以讓寵物瞬間移動過去。","",""
2194,1,0,152365,0,"<hex:02100103>各個設施遭到<hex:024804F201FA03><hex:024904F201FB03>「破壞」<hex:0249020103><hex:0248020103>後，經過一段時間都會<hex:024804F201FA03><hex:024904F201FB03>「重啟」<hex:0249020103><hex:0248020103>過來，恢復原本的功能。<hex:02100103><hex:02100103>將我方寵物聚集在被破壞的設施周圍，<hex:024804F201FA03><hex:024904F201FB03>設施便能更快地重啟過來。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※「奧秘核石」不會重啟。<hex:0249020103><hex:0248020103>","",""
2200,1,0,152371,0,"<hex:02100103>一些特定的任務帶有<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103>標記，意為任務設有<hex:024804F201FA03><hex:024904F201FB03>「等級調整」<hex:0249020103><hex:0248020103>，任務難度會隨角色的等級進行調整。<hex:02100103><hex:02100103>另外，在任務結束時，得到的經驗值則會根據交任務時角色的等級進行調整。","",""
2201,1,0,152372,0,"<hex:02100103>一些領取任務時顯示有職業限制的任務只能以領取任務時的職業來完成。<hex:02100103><hex:02100103>任務途中若變更職業，將導致任務無法繼續進行下去，敬請注意。","",""
2210,1,0,152381,0,"<hex:02100103>一些特定的任務帶有<hex:024804F201F603><hex:024904F201F703><hex:0249020103><hex:0248020103>標記，意為任務設有<hex:024804F201FA03><hex:024904F201FB03>「職業固定」<hex:0249020103><hex:0248020103>，任務只能以領取任務時的職業、特職來完成。<hex:02100103><hex:02100103>任務途中若變更職業、特職，將導致任務無法繼續進行下去，敬請注意。","",""
2220,1,0,152411,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「管弦樂琴」<hex:0249020103><hex:0248020103>是可以改變當前空間背景音樂的傢具，可以在旅館和房屋內使用。<hex:02100103><hex:02100103>旅館內的管弦樂琴可以進行樂曲的播放和停止。<hex:02100103><hex:02100103>房屋內的管弦樂琴則可以進行樂曲的試聽、播放和停止。除此之外，還可以編輯播放列表，加入<hex:024804F201FA03><hex:024904F201FB03>最多8首<hex:0249020103><hex:0248020103>樂曲以列表形式播放。","",""
2221,1,0,152412,0,"<hex:02100103>想要任意變換曲目，則需要獲得相應的<hex:024804F201FA03><hex:024904F201FB03>「管弦樂琴樂譜」<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>管弦樂琴樂譜的獲得方式多種多樣。獲得之後作為道具使用，便可將對應曲目收錄在<hex:024804F201FA03><hex:024904F201FB03>「管弦樂琴樂譜集」<hex:0249020103><hex:0248020103>中。<hex:02100103><hex:02100103>可以從快捷指令中查看管弦樂琴樂譜集的內容。","",""
2222,1,0,152413,0,"<hex:02100103>使用房間中的管弦樂琴，可以通過以下操作進行播放、停止。<hex:02100103><hex:02100103>·試聽：選擇曲名<hex:02100103>·播放：選擇試聽中的曲名<hex:02100103>·停止：選擇播放中的曲名<hex:02100103><hex:02100103>也可以從曲名的次級指令來進行歌曲的試聽、播放、停止操作。","",""
2223,1,0,152414,0,"<hex:02100103>房屋內的管弦樂琴除可進行樂曲的試聽、播放、停止外，還可以通過<hex:024804F201FA03><hex:024904F201FB03>「編輯播放列表」<hex:0249020103><hex:0248020103>在播放列表中加入或刪除曲目，或者改變曲目順序。<hex:02100103><hex:02100103>播放列表中的曲目可以以「順序播放」、「隨機播放」或「單曲播放」的模式進行播放。","",""
2224,1,0,152415,0,"<hex:02100103>順序播放：按列表順序播放加入的曲目<hex:02100103>隨機播放：隨機播放列表中的曲目<hex:02100103>單曲播放：循環播放選擇的曲目<hex:02100103><hex:02100103>可以通過樂曲的次級指令或介面下方的按鍵改變播放模式。<hex:02100103><hex:02100103>此外，也可以點擊<hex:024804F201FA03><hex:024904F201FB03>「選擇樂曲」<hex:0249020103><hex:0248020103>，從樂譜集中選擇一首樂曲進行播放。這樣可以在不影響播放列表的情況下播放樂曲。","",""
2230,1,0,152421,0,"<hex:02100103>花盆中可以種植盆栽的花或作物。<hex:02100103><hex:02100103>在收穫前根據施加以下肥料的情況，會培養出不同顏色的花或作物。<hex:02100103>緋紅色油粕/青藍色油粕/金黃色油粕<hex:02100103><hex:02100103>開出的花朵也可以插在「花瓶」中裝飾房間。","",""
2240,1,0,152431,0,"<hex:02100103>有時在打開尋寶找到的寶箱時，會出現「傳送魔紋」。<hex:02100103><hex:02100103>通過接觸傳送魔紋，可以和小隊成員一起挑戰沉睡著大量財寶的寶物庫。","",""
2241,1,0,152432,0,"<hex:02100103>寶物庫劃分有多個「區」，越深處的區域可獲得的財寶就越多。<hex:02100103><hex:02100103>要進入新的區域，需要先獲得打開大門的鑰匙，然後從複數門中選擇一扇打開。","",""
2242,1,0,152433,0,"<hex:02100103>其中會有設有陷阱的門。如果觸發了陷阱，則會被強制傳送回地面。<hex:02100103><hex:02100103>另外，寶物庫不光只有一種，據說<hex:024804F201FA03><hex:024904F201FB03>還有傳送魔紋會將人傳送到其他形式的寶物庫中去<hex:0249020103><hex:0248020103>。<hex:02100103><hex:02100103>和同伴們一起打倒寶物庫的怪物，向最深處前進吧！","",""
2250,1,0,152441,0,"<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>「水族箱」<hex:0249020103><hex:0248020103>是可以將釣來的魚放進去觀賞的傢具。<hex:02100103><hex:02100103>水族箱有4種型號，不同型號可放入的魚的數量有所不同。<hex:02100103><hex:02100103>可以在「水族箱設定」視窗中對<hex:024804F201FA03><hex:024904F201FB03>「環境」、「箱內裝飾」、「觀賞魚」<hex:0249020103><hex:0248020103>進行設定。","",""
2251,1,0,152442,0,"<hex:02100103>通過<hex:024804F201FA03><hex:024904F201FB03>「環境」<hex:0249020103><hex:0248020103>選項可以改變水族箱內的水環境。<hex:02100103><hex:02100103>水環境分為<hex:024804F201FA03><hex:024904F201FB03>淡水<hex:0249020103><hex:0248020103>和<hex:024804F201FA03><hex:024904F201FB03>海水<hex:0249020103><hex:0248020103>兩種。可以將適合所選水環境的魚放入。<hex:02100103><hex:02100103>通過<hex:024804F201FA03><hex:024904F201FB03>「箱內裝飾」<hex:0249020103><hex:0248020103>選項可以改變水族箱的內飾。","",""
2252,1,0,152443,0,"<hex:02100103>通過<hex:024804F201FA03><hex:024904F201FB03>「觀賞魚」<hex:0249020103><hex:0248020103>選項可以對魚進行設定。<hex:02100103><hex:02100103>魚有4種大小，每種大小將占水族箱以下容量。<hex:02100103><hex:02100103>·小號魚[S]所佔容量為1格<hex:02100103>·中號魚[M]所佔容量為2格<hex:02100103>·大號魚[L]所佔容量為4格<hex:02100103>·特大號魚[XL]所佔容量為7格","",""
2253,1,0,152444,0,"<hex:02100103>水族箱有容量限制，只能放入容量範圍內的魚。<hex:02100103><hex:02100103>·1級水族箱　　　容量：1<hex:02100103>·2級水族箱　　　容量：2<hex:02100103>·3級水族箱　　　容量：4<hex:02100103>·4級水族箱　　　容量：7<hex:02100103><hex:02100103>可以在<hex:024804F201FA03><hex:024904F201FB03>「觀賞魚一覽」<hex:0249020103><hex:0248020103>中確認能夠放入水族箱中的魚的種類。","",""
2260,1,0,152451,0,"<hex:02100103>可以改變召喚獸的外貌了！<hex:02100103><hex:02100103>想要改變召喚獸的外貌，需要在聊天框中輸入文本指令，再召喚新的召喚獸。<hex:02100103><hex:02100103>已經召喚出來的召喚獸是無法通過指令改變外貌的。","",""
2261,1,0,152452,0,"<hex:02100103>文本指令為<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>/召喚獸投影 「召喚獸的名字」「外貌」<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>召喚獸的名字：<hex:02100103>  指定想改變外貌的召喚獸。<hex:02100103>外貌：<hex:02100103>  指定想變成的外貌。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※若不指定外貌，則可以使召喚獸恢復原狀。<hex:0249020103><hex:0248020103>","",""
2262,1,0,152453,0,"<hex:02100103>文本指令的示例<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>/召喚獸投影 泰坦之靈 紅寶石獸<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>執行該指令後詠唱「召喚II」，就可以將泰坦之靈以紅寶石獸的模樣召喚出來。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※可選擇的外貌種類請參照更新筆記。<hex:0249020103><hex:0248020103>","",""
2270,1,0,152461,0,"<hex:02100103>在身為冒險者提高名氣、挑戰更強的敵人時，不僅需要注意自己的職業和職業等級，還需要注意<hex:024804F201FA03><hex:024904F201FB03>裝備品級<hex:0249020103><hex:0248020103>！<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>裝備品級<hex:0249020103><hex:0248020103>是表示武器、防具及飾品強度的值，裝備品級越高，裝備就越強。","",""
2271,1,0,152462,0,"<hex:02100103>如果得到了高品級的裝備，就立即裝備上吧。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※裝備品級可以通過裝備的詳細資訊進行查看。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>高品級的裝備也可以用<hex:024804F201FA03><hex:024904F201FB03>「亞拉戈神典石」<hex:0249020103><hex:0248020103>等物品交換獲得。","",""
2272,1,0,152463,0,"<hex:02100103>「亞拉戈神典石」可以通過迷宮挑戰及怪物狩獵等多種多樣的方法獲得。<hex:02100103><hex:02100103>所持數量可以通過快捷指令的「貨幣一覽」進行查看。<hex:02100103><hex:02100103>當神典石積攢到一定數量後，就去喪靈鐘等處，用神典石交換裝備吧！","",""
2280,1,0,152471,0,"<hex:02100103>冒險者裝備的武器、防具及飾品上，有著表示其強度的「裝備品級」。<hex:02100103><hex:02100103>而身上裝備著的所有武器、防具及飾品的品級的平均值，被稱為<hex:024804F201FA03><hex:024904F201FB03>「平均品級」<hex:0249020103><hex:0248020103>。","",""
2281,1,0,152472,0,"<hex:02100103>平均品級是表示冒險者強弱的重要數值。<hex:02100103><hex:02100103>盡量裝備品級高的裝備，使自己的平均品級維持最高！<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※裝備的平均品級可以在快捷指令的「角色」中進行查看。<hex:0249020103><hex:0248020103>","",""
2282,1,0,152473,0,"<hex:02100103>另外，通過任務搜尋器發送高級任務的參加申請時，有時需要<hex:024804F201FA03><hex:024904F201FB03>平均品級達到一定值以上<hex:0249020103><hex:0248020103>，否則將無法發送參加申請。<hex:02100103><hex:02100103>若平均品級不足，就用亞拉戈神典石去交換裝備，或在市場購買高品級裝備，調整好裝備後，再進行挑戰吧！","",""
2290,0,0,0,0,"","",""
2300,0,0,0,0,"","",""
2301,0,0,0,0,"","",""
2302,0,0,0,0,"","",""
2303,0,0,0,0,"","",""
2310,1,0,152501,0,"<hex:02100103>受到東方海洋諸神的加護，可以在水中活動了！<hex:02100103><hex:02100103>可以在能夠<hex:024804F201FA03><hex:024904F201FB03>潛水<hex:0249020103><hex:0248020103>的區域進行移動。<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※潛水時也可以召喚出飛行坐騎。<hex:0249020103><hex:0248020103>","",""
2311,1,0,152502,0,"<hex:02100103>要想從水面潛入水中，需要執行<hex:024804F201FA03><hex:024904F201FB03>「下降」<hex:0249020103><hex:0248020103>操作。<hex:02100103> <hex:02100103><hex:024804F201F403><hex:024904F201F503>※點擊「Ctrl＋空格鍵」可以執行下降操作。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>另外，在騎乘飛行坐騎時，以一定角度接觸水面可以自動潛入水中。","",""
2312,1,0,152503,0,"<hex:02100103>要想從水面潛入水中，需要執行<hex:024804F201FA03><hex:024904F201FB03>「下降」<hex:0249020103><hex:0248020103>操作。<hex:02100103> <hex:02100103>角色處於水面時按<hex:021E020A03>鍵可以執行下降操作。<hex:02100103><hex:02100103>另外，在騎乘飛行坐騎時，以一定角度接觸水面可以自動潛入水中。","",""
